,YEAR,MONTH,OP_UNIQUE_CARRIER,DEP_TIME,DEP_DELAY
313820,2014,6,UA,1811.0,51.0
313840,2014,6,UA,1759.0,-1.0
313922,2014,6,UA,1013.0,-7.0
313969,2014,6,UA,1118.0,-7.0
314059,2014,6,UA,1438.0,6.0
317557,2014,6,UA,1527.0,-3.0
317576,2014,6,MQ,1951.0,22.0
317577,2014,6,MQ,1926.0,-3.0
317578,2014,6,MQ,1930.0,1.0
317579,2014,6,MQ,1923.0,-6.0
317580,2014,6,MQ,1925.0,-4.0
317581,2014,6,MQ,1927.0,-2.0
317582,2014,6,MQ,1920.0,-9.0
317583,2014,6,MQ,1925.0,-4.0
317584,2014,6,MQ,1923.0,-6.0
317585,2014,6,MQ,,
317586,2014,6,MQ,,
317587,2014,6,MQ,2040.0,30.0
317588,2014,6,MQ,,
317589,2014,6,MQ,2002.0,-8.0
317590,2014,6,MQ,2000.0,-10.0
317591,2014,6,MQ,2034.0,24.0
317592,2014,6,MQ,2010.0,0.0
317593,2014,6,MQ,2004.0,-6.0
317594,2014,6,MQ,2008.0,-2.0
317595,2014,6,MQ,2005.0,-5.0
317596,2014,6,MQ,2003.0,-7.0
317597,2014,6,MQ,2016.0,6.0
317598,2014,6,MQ,2002.0,-8.0
317599,2014,6,MQ,2007.0,-3.0
317600,2014,6,MQ,,
317601,2014,6,MQ,2000.0,-10.0
317602,2014,6,MQ,2021.0,11.0
317603,2014,6,MQ,2002.0,-8.0
317604,2014,6,MQ,2110.0,60.0
317605,2014,6,MQ,2009.0,-1.0
317929,2014,6,MQ,1153.0,-7.0
317930,2014,6,MQ,1153.0,-7.0
317931,2014,6,MQ,1153.0,-7.0
317932,2014,6,MQ,1153.0,-7.0
317933,2014,6,MQ,1238.0,-7.0
317934,2014,6,MQ,1237.0,-8.0
317935,2014,6,MQ,1243.0,-2.0
317936,2014,6,MQ,1237.0,-8.0
317937,2014,6,MQ,1240.0,-5.0
317938,2014,6,MQ,1240.0,-5.0
317939,2014,6,MQ,1257.0,-3.0
317940,2014,6,MQ,1255.0,-5.0
317941,2014,6,MQ,1331.0,31.0
317942,2014,6,MQ,1258.0,-2.0
317943,2014,6,MQ,1253.0,-7.0
317944,2014,6,MQ,1307.0,7.0
317945,2014,6,MQ,1253.0,-7.0
317946,2014,6,MQ,1256.0,-4.0
317947,2014,6,MQ,1255.0,-5.0
317948,2014,6,MQ,1344.0,44.0
317949,2014,6,MQ,1255.0,-5.0
317950,2014,6,MQ,1256.0,-4.0
317951,2014,6,MQ,1255.0,-5.0
317952,2014,6,MQ,1300.0,0.0
317953,2014,6,MQ,1256.0,-4.0
317954,2014,6,MQ,1300.0,0.0
317955,2014,6,MQ,1254.0,-6.0
317956,2014,6,MQ,1257.0,-3.0
317957,2014,6,MQ,1255.0,-5.0
317958,2014,6,MQ,1300.0,0.0
318309,2014,6,UA,2037.0,8.0
318402,2014,6,UA,1950.0,81.0
318412,2014,6,UA,625.0,-5.0
318432,2014,6,UA,609.0,-6.0
318465,2014,6,UA,832.0,-3.0
318544,2014,6,UA,1719.0,-1.0
318567,2014,6,UA,1755.0,1.0
318573,2014,6,UA,907.0,-3.0
318671,2014,6,UA,1020.0,0.0
318782,2014,6,UA,1150.0,-10.0
318813,2014,6,UA,759.0,-1.0
318819,2014,6,UA,1430.0,-2.0
319641,2014,6,UA,1532.0,2.0
319666,2014,6,UA,1125.0,0.0
319714,2014,6,UA,2122.0,53.0
319808,2014,6,UA,2142.0,193.0
319818,2014,6,UA,627.0,-3.0
319836,2014,6,UA,619.0,4.0
319869,2014,6,UA,839.0,4.0
319941,2014,6,UA,1721.0,1.0
319964,2014,6,UA,1800.0,6.0
319972,2014,6,UA,905.0,-5.0
320065,2014,6,UA,1019.0,-1.0
320182,2014,6,UA,1153.0,-7.0
320217,2014,6,UA,2042.0,13.0
320314,2014,6,UA,2047.0,138.0
320321,2014,6,UA,626.0,-4.0
320335,2014,6,UA,606.0,-9.0
320366,2014,6,UA,828.0,-7.0
320437,2014,6,UA,1944.0,144.0
320463,2014,6,UA,1807.0,13.0
320470,2014,6,UA,903.0,-7.0
320568,2014,6,UA,1102.0,42.0
320681,2014,6,UA,1210.0,10.0
320715,2014,6,UA,811.0,11.0
320722,2014,6,UA,1430.0,-2.0
321307,2014,6,UA,1610.0,40.0
321331,2014,6,UA,1121.0,-4.0
321794,2014,6,UA,1528.0,-2.0
321819,2014,6,UA,1119.0,-6.0
321870,2014,6,UA,2026.0,-3.0
321964,2014,6,UA,2044.0,135.0
321975,2014,6,UA,624.0,-6.0
321992,2014,6,UA,610.0,-5.0
322029,2014,6,UA,829.0,-6.0
322101,2014,6,UA,1730.0,10.0
322122,2014,6,UA,1750.0,-4.0
322128,2014,6,UA,908.0,-2.0
322224,2014,6,UA,1003.0,-9.0
322334,2014,6,UA,1158.0,-2.0
322380,2014,6,UA,2025.0,-4.0
322469,2014,6,UA,1823.0,-6.0
322479,2014,6,UA,624.0,-6.0
322579,2014,6,UA,756.0,-4.0
322585,2014,6,UA,1439.0,7.0
323502,2014,6,UA,1554.0,24.0
323527,2014,6,UA,1117.0,-8.0
323564,2014,6,UA,800.0,0.0
323569,2014,6,UA,1427.0,-5.0
324917,2014,6,UA,1527.0,-3.0
324986,2014,6,UA,2115.0,46.0
325083,2014,6,UA,1840.0,11.0
325106,2014,6,UA,621.0,6.0
325138,2014,6,UA,833.0,-2.0
325205,2014,6,UA,1717.0,-3.0
325221,2014,6,UA,1752.0,-2.0
325229,2014,6,UA,750.0,-10.0
325251,2014,6,UA,1158.0,-2.0
325315,2014,6,UA,1018.0,-2.0
325377,2014,6,UA,1124.0,-1.0
325544,2014,6,UA,1715.0,-5.0
325559,2014,6,UA,1936.0,96.0
325651,2014,6,UA,1017.0,-3.0
325696,2014,6,UA,1119.0,-6.0
326137,2014,6,UA,1553.0,23.0
326163,2014,6,UA,1118.0,-7.0
326207,2014,6,UA,1427.0,-5.0
327000,2014,6,UA,1527.0,-3.0
327073,2014,6,UA,902.0,-8.0
327140,2014,6,UA,755.0,-5.0
327150,2014,6,UA,630.0,0.0
327168,2014,6,UA,610.0,-5.0
327199,2014,6,UA,828.0,-7.0
327408,2014,6,UA,607.0,-8.0
327443,2014,6,UA,837.0,2.0
327519,2014,6,UA,1715.0,-5.0
327541,2014,6,UA,1809.0,15.0
327549,2014,6,UA,900.0,-10.0
327638,2014,6,UA,1016.0,-4.0
327752,2014,6,UA,1224.0,24.0
327786,2014,6,UA,756.0,-4.0
327793,2014,6,UA,1431.0,-1.0
328289,2014,6,UA,1525.0,-5.0
328313,2014,6,UA,1122.0,-3.0
328365,2014,6,UA,2026.0,-3.0
328460,2014,6,UA,1829.0,0.0
328469,2014,6,UA,625.0,-5.0
328488,2014,6,UA,608.0,-7.0
328523,2014,6,UA,825.0,-10.0
328598,2014,6,UA,1717.0,-3.0
328622,2014,6,UA,1802.0,8.0
328628,2014,6,UA,905.0,-5.0
328723,2014,6,UA,1016.0,-4.0
328838,2014,6,UA,1157.0,-3.0
328873,2014,6,UA,753.0,-7.0
328878,2014,6,UA,1426.0,-6.0
329064,2014,6,UA,1424.0,-8.0
329793,2014,6,UA,1153.0,-7.0
329825,2014,6,UA,754.0,-6.0
329833,2014,6,UA,1423.0,-9.0
330800,2014,6,UA,925.0,15.0
330811,2014,6,UA,630.0,0.0
330828,2014,6,UA,606.0,-9.0
330845,2014,6,UA,803.0,3.0
330861,2014,6,UA,851.0,16.0
330923,2014,6,UA,1649.0,79.0
330948,2014,6,UA,1222.0,57.0
331003,2014,6,UA,2031.0,2.0
331100,2014,6,UA,1843.0,14.0
331109,2014,6,UA,629.0,-1.0
331123,2014,6,UA,612.0,-3.0
331157,2014,6,UA,1107.0,152.0
331228,2014,6,UA,1723.0,3.0
331250,2014,6,UA,1853.0,59.0
331258,2014,6,UA,858.0,-12.0
331353,2014,6,UA,1015.0,-5.0
331463,2014,6,UA,1327.0,87.0
331497,2014,6,UA,752.0,-8.0
331504,2014,6,UA,1536.0,64.0
331923,2014,6,UA,1524.0,-6.0
331948,2014,6,UA,1147.0,22.0
331998,2014,6,UA,2033.0,4.0
332086,2014,6,UA,1828.0,-1.0
332095,2014,6,UA,626.0,-4.0
332113,2014,6,UA,607.0,-8.0
332150,2014,6,UA,824.0,-11.0
332224,2014,6,UA,1718.0,-2.0
332248,2014,6,UA,1748.0,-6.0
332256,2014,6,UA,904.0,-6.0
333043,2014,6,UA,1643.0,73.0
333068,2014,6,UA,1118.0,-7.0
333118,2014,6,UA,2124.0,55.0
333208,2014,6,UA,2004.0,95.0
333217,2014,6,UA,627.0,-3.0
333234,2014,6,UA,611.0,-4.0
333274,2014,6,UA,842.0,7.0
333347,2014,6,UA,1718.0,-2.0
333369,2014,6,UA,1821.0,27.0
333375,2014,6,UA,907.0,-3.0
333469,2014,6,UA,1006.0,-6.0
334056,2014,6,UA,1159.0,-1.0
334086,2014,6,UA,759.0,-1.0
334092,2014,6,UA,1620.0,108.0
335088,2014,6,UA,1429.0,-3.0
335630,2014,6,UA,1021.0,1.0
335738,2014,6,UA,1159.0,-1.0
335771,2014,6,UA,753.0,-7.0
335778,2014,6,UA,1442.0,10.0
336209,2014,6,UA,628.0,-2.0
336226,2014,6,UA,606.0,-9.0
336325,2014,6,UA,1717.0,-3.0
336340,2014,6,UA,1746.0,-14.0
336425,2014,6,UA,1014.0,-6.0
336477,2014,6,UA,1123.0,-2.0
336562,2014,6,UA,756.0,-4.0
336567,2014,6,UA,1430.0,-2.0
337199,2014,6,UA,1031.0,11.0
337325,2014,6,UA,1542.0,12.0
337401,2014,6,UA,2023.0,-6.0
337493,2014,6,UA,1828.0,-1.0
337518,2014,6,UA,611.0,-4.0
337552,2014,6,UA,831.0,-4.0
337617,2014,6,UA,1717.0,-3.0
337632,2014,6,UA,1758.0,4.0
337640,2014,6,UA,753.0,-7.0
337659,2014,6,UA,1153.0,-7.0
337727,2014,6,UA,1017.0,-3.0
337783,2014,6,UA,1117.0,-8.0
337906,2014,6,UA,1600.0,30.0
337929,2014,6,UA,1119.0,-6.0
337981,2014,6,UA,2050.0,21.0
338076,2014,6,UA,2009.0,100.0
338085,2014,6,UA,632.0,2.0
338103,2014,6,UA,614.0,-1.0
338138,2014,6,UA,830.0,-5.0
338215,2014,6,UA,1801.0,41.0
338238,2014,6,UA,1828.0,34.0
338244,2014,6,UA,904.0,-6.0
338337,2014,6,UA,1014.0,-6.0
338417,2014,6,UA,758.0,-2.0
338449,2014,6,UA,1154.0,-6.0
338484,2014,6,UA,1444.0,12.0
339157,2014,6,UA,1524.0,-6.0
339227,2014,6,UA,831.0,-4.0
339232,2014,6,UA,909.0,-1.0
339877,2014,6,UA,1554.0,24.0
339901,2014,6,UA,1124.0,-1.0
339949,2014,6,UA,2103.0,34.0
340044,2014,6,UA,1849.0,20.0
340052,2014,6,UA,623.0,-7.0
340069,2014,6,UA,611.0,-4.0
340101,2014,6,UA,840.0,5.0
340180,2014,6,UA,1751.0,31.0
340202,2014,6,UA,1850.0,56.0
340210,2014,6,UA,909.0,-1.0
340401,2014,6,UA,1154.0,-6.0
340432,2014,6,UA,757.0,-3.0
340440,2014,6,UA,1432.0,0.0
340588,2014,6,UA,1159.0,-1.0
340623,2014,6,UA,814.0,14.0
340628,2014,6,UA,1433.0,1.0
342027,2014,6,UA,1627.0,57.0
342052,2014,6,UA,1114.0,-11.0
342105,2014,6,UA,2110.0,41.0
342165,2014,6,UA,1530.0,0.0
342190,2014,6,UA,1121.0,-4.0
342245,2014,6,UA,2137.0,68.0
342341,2014,6,UA,1856.0,27.0
342348,2014,6,UA,621.0,-9.0
342362,2014,6,UA,651.0,36.0
342396,2014,6,UA,830.0,-5.0
342469,2014,6,UA,1720.0,0.0
342492,2014,6,UA,1827.0,33.0
342500,2014,6,UA,904.0,-6.0
342597,2014,6,UA,1020.0,0.0
342703,2014,6,UA,1156.0,-4.0
342739,2014,6,UA,757.0,-3.0
342746,2014,6,UA,1620.0,108.0
343663,2014,6,UA,1527.0,-3.0
343739,2014,6,UA,2117.0,48.0
343833,2014,6,UA,1958.0,89.0
343844,2014,6,UA,623.0,-7.0
343863,2014,6,UA,613.0,-2.0
343900,2014,6,UA,825.0,-10.0
343971,2014,6,UA,1723.0,3.0
343992,2014,6,UA,1820.0,26.0
343998,2014,6,UA,908.0,-2.0
344098,2014,6,UA,1012.0,0.0
344173,2014,6,UA,1611.0,41.0
344199,2014,6,UA,1125.0,0.0
344250,2014,6,UA,2110.0,41.0
344338,2014,6,UA,1922.0,53.0
344348,2014,6,UA,628.0,-2.0
344366,2014,6,UA,609.0,-6.0
344399,2014,6,UA,834.0,-1.0
344479,2014,6,UA,1719.0,-1.0
344503,2014,6,UA,1756.0,2.0
344511,2014,6,UA,920.0,10.0
344606,2014,6,UA,1040.0,20.0
344723,2014,6,UA,1156.0,-4.0
344753,2014,6,UA,750.0,-10.0
344759,2014,6,UA,1433.0,1.0
345179,2014,6,UA,900.0,-10.0
345192,2014,6,UA,623.0,-7.0
345209,2014,6,UA,609.0,-6.0
345309,2014,6,UA,1725.0,5.0
345327,2014,6,UA,1756.0,-4.0
346239,2014,6,UA,1121.0,-4.0
346339,2014,6,UA,1438.0,6.0
347051,2014,6,UA,1014.0,-6.0
347100,2014,6,UA,1118.0,-7.0
347181,2014,6,UA,759.0,-1.0
347186,2014,6,UA,1427.0,-5.0
347806,2014,6,UA,1017.0,-3.0
347914,2014,6,UA,1157.0,-3.0
347946,2014,6,UA,828.0,28.0
347952,2014,6,UA,1424.0,-8.0
348772,2014,6,UA,1443.0,11.0
348981,2014,6,UA,1525.0,-5.0
349005,2014,6,UA,1122.0,-3.0
349057,2014,6,UA,2023.0,-6.0
349150,2014,6,UA,1843.0,14.0
349160,2014,6,UA,701.0,31.0
349177,2014,6,UA,606.0,-9.0
349212,2014,6,UA,822.0,-13.0
349292,2014,6,UA,1729.0,9.0
349316,2014,6,UA,1756.0,2.0
349324,2014,6,UA,905.0,-5.0
349421,2014,6,UA,1012.0,-8.0
349501,2014,6,UA,806.0,6.0
349533,2014,6,UA,1156.0,-4.0
349569,2014,6,UA,1430.0,-2.0
349962,2014,6,UA,1529.0,-1.0
349983,2014,6,UA,1121.0,-8.0
350031,2014,6,UA,2147.0,78.0
350106,2014,6,UA,1832.0,3.0
350116,2014,6,UA,758.0,-2.0
350117,2014,6,UA,625.0,-10.0
350157,2014,6,UA,827.0,-6.0
350218,2014,6,UA,1711.0,-2.0
350246,2014,6,UA,856.0,-4.0
350411,2014,6,UA,1537.0,7.0
350481,2014,6,UA,825.0,-10.0
351117,2014,6,UA,1532.0,2.0
351143,2014,6,UA,1123.0,-2.0
351196,2014,6,UA,2021.0,-8.0
351288,2014,6,UA,1819.0,-10.0
351298,2014,6,UA,623.0,-7.0
351314,2014,6,UA,609.0,-6.0
351345,2014,6,UA,858.0,23.0
351419,2014,6,UA,1720.0,0.0
351444,2014,6,UA,1802.0,8.0
351452,2014,6,UA,903.0,-7.0
351493,2014,6,UA,1200.0,0.0
351521,2014,6,UA,600.0,-4.0
351525,2014,6,UA,1457.0,5.0
352549,2014,6,UA,1527.0,-3.0
352570,2014,6,UA,1123.0,-6.0
352620,2014,6,UA,2058.0,29.0
352703,2014,6,UA,2015.0,106.0
352712,2014,6,UA,757.0,-3.0
352713,2014,6,UA,631.0,-4.0
352752,2014,6,UA,826.0,-7.0
352816,2014,6,UA,1709.0,-4.0
352840,2014,6,UA,855.0,-5.0
352925,2014,6,UA,1015.0,-10.0
352982,2014,6,UA,1810.0,15.0
353421,2014,6,UA,1526.0,-4.0
353443,2014,6,UA,1123.0,-6.0
353487,2014,6,UA,2056.0,27.0
353566,2014,6,UA,1940.0,71.0
353576,2014,6,UA,756.0,-4.0
353606,2014,6,UA,1018.0,-7.0
353659,2014,6,UA,1808.0,13.0
353710,2014,6,UA,1155.0,-5.0
353742,2014,6,UA,605.0,1.0
353748,2014,6,UA,1449.0,-3.0
354131,2014,6,UA,2336.0,187.0
354216,2014,6,UA,1842.0,13.0
354223,2014,6,UA,756.0,-4.0
354224,2014,6,UA,625.0,-10.0
354274,2014,6,UA,832.0,-1.0
354332,2014,6,UA,1715.0,2.0
354359,2014,6,UA,858.0,-2.0
354447,2014,6,UA,1024.0,-1.0
354505,2014,6,UA,1809.0,14.0
354551,2014,6,UA,1202.0,2.0
354583,2014,6,UA,557.0,-7.0
354587,2014,6,UA,1459.0,7.0
355136,2014,6,US,1641.0,1.0
355148,2014,6,US,1039.0,-6.0
355701,2014,6,UA,1525.0,-5.0
355724,2014,6,UA,1121.0,-8.0
356452,2014,6,US,1829.0,-1.0
356618,2014,6,US,642.0,-3.0
356756,2014,6,US,1844.0,14.0
356810,2014,6,US,622.0,2.0
356866,2014,6,UA,555.0,-5.0
356899,2014,6,UA,822.0,-11.0
356965,2014,6,UA,1724.0,11.0
356984,2014,6,UA,1758.0,3.0
357062,2014,6,UA,1017.0,-8.0
357162,2014,6,UA,1157.0,-3.0
357195,2014,6,UA,1443.0,-9.0
357352,2014,6,US,636.0,-9.0
357419,2014,6,US,1747.0,67.0
357430,2014,6,US,1040.0,-5.0
357652,2014,6,US,811.0,-9.0
357691,2014,6,US,1339.0,-3.0
357722,2014,6,US,1015.0,-5.0
358117,2014,6,US,1154.0,-6.0
358470,2014,6,US,1152.0,-8.0
358645,2014,6,US,816.0,-4.0
358710,2014,6,US,1336.0,-6.0
358757,2014,6,US,614.0,-6.0
359069,2014,6,US,1201.0,1.0
359207,2014,6,US,1830.0,0.0
359260,2014,6,US,614.0,-6.0
359388,2014,6,US,1157.0,-3.0
359561,2014,6,US,1826.0,-4.0
359615,2014,6,US,614.0,-6.0
359803,2014,6,US,640.0,-5.0
359869,2014,6,US,1655.0,15.0
359880,2014,6,US,1155.0,70.0
360102,2014,6,US,813.0,-7.0
360272,2014,6,US,637.0,-8.0
360336,2014,6,US,2051.0,251.0
360347,2014,6,US,1036.0,-9.0
360567,2014,6,US,814.0,-6.0
360605,2014,6,US,1339.0,-3.0
360636,2014,6,US,1014.0,-6.0
361323,2014,6,US,1702.0,3.0
361431,2014,6,US,1153.0,-7.0
361603,2014,6,US,1833.0,3.0
361659,2014,6,US,617.0,-3.0
362961,2014,6,US,1626.0,-3.0
362974,2014,6,US,1038.0,-7.0
363136,2014,6,US,634.0,14.0
363138,2014,6,US,1012.0,-8.0
363192,2014,6,US,820.0,0.0
363316,2014,6,US,1234.0,34.0
363415,2014,6,US,1347.0,5.0
363445,2014,6,US,1014.0,-6.0
363737,2014,6,US,1107.0,47.0
363812,2014,6,US,817.0,-3.0
364176,2014,6,US,1715.0,16.0
364283,2014,6,US,1154.0,-6.0
364453,2014,6,US,1823.0,-7.0
364620,2014,6,US,638.0,-7.0
364778,2014,6,US,639.0,-6.0
364846,2014,6,US,1701.0,32.0
364857,2014,6,US,1101.0,16.0
365010,2014,6,US,1032.0,12.0
365141,2014,6,US,636.0,-9.0
365214,2014,6,US,1742.0,73.0
365227,2014,6,US,1054.0,9.0
365401,2014,6,US,1652.0,23.0
365413,2014,6,US,1047.0,2.0
365642,2014,6,US,820.0,0.0
365711,2014,6,US,2116.0,257.0
366049,2014,6,US,1154.0,-6.0
366061,2014,6,US,613.0,-7.0
366180,2014,6,US,1826.0,-4.0
366233,2014,6,US,615.0,-5.0
366352,2014,6,US,1823.0,-7.0
366409,2014,6,US,613.0,-7.0
366612,2014,6,US,639.0,-6.0
366891,2014,6,US,1857.0,27.0
367034,2014,6,US,642.0,-3.0
367205,2014,6,US,1200.0,0.0
367377,2014,6,US,2313.0,283.0
367434,2014,6,US,615.0,-5.0
367639,2014,6,US,642.0,-3.0
367712,2014,6,US,1743.0,74.0
367725,2014,6,US,1044.0,-1.0
367878,2014,6,US,1116.0,56.0
367952,2014,6,US,903.0,43.0
368150,2014,6,US,1750.0,81.0
368163,2014,6,US,1043.0,-2.0
368317,2014,6,US,1126.0,66.0
368357,2014,6,US,817.0,-3.0
368709,2014,6,US,1746.0,47.0
368811,2014,6,US,1201.0,1.0
369130,2014,6,US,1744.0,45.0
369237,2014,6,US,1245.0,45.0
369410,2014,6,US,2107.0,157.0
369465,2014,6,US,615.0,-5.0
369673,2014,6,US,639.0,-6.0
369746,2014,6,US,1651.0,22.0
369759,2014,6,US,1114.0,29.0
369913,2014,6,US,1015.0,-5.0
369956,2014,6,US,1624.0,-5.0
369969,2014,6,US,1043.0,-2.0
370122,2014,6,US,1032.0,12.0
370196,2014,6,US,816.0,-4.0
370557,2014,6,US,1732.0,33.0
370629,2014,6,US,915.0,55.0
370993,2014,6,US,1718.0,19.0
371100,2014,6,US,1150.0,-10.0
371272,2014,6,US,,
371328,2014,6,US,614.0,-6.0
371536,2014,6,US,635.0,-10.0
373303,2014,6,US,818.0,-2.0
373667,2014,6,US,2025.0,206.0
373774,2014,6,US,1204.0,4.0
373944,2014,6,US,1824.0,-6.0
374080,2014,6,US,612.0,-8.0
374287,2014,6,US,643.0,-2.0
374361,2014,6,US,1624.0,-5.0
374374,2014,6,US,1039.0,-6.0
374528,2014,6,US,1018.0,-2.0
374602,2014,6,US,815.0,-5.0
374926,2014,6,US,640.0,-5.0
375082,2014,6,US,1630.0,1.0
375095,2014,6,US,1145.0,60.0
375257,2014,6,US,618.0,-2.0
375259,2014,6,US,1017.0,-3.0
375313,2014,6,US,929.0,69.0
375437,2014,6,US,1200.0,0.0
375738,2014,6,US,1826.0,-4.0
375993,2014,6,US,1744.0,45.0
376100,2014,6,US,1154.0,-6.0
376272,2014,6,US,1905.0,35.0
376329,2014,6,US,613.0,-7.0
376524,2014,6,US,641.0,-4.0
376705,2014,6,US,1627.0,-2.0
376717,2014,6,US,1040.0,-5.0
376946,2014,6,US,817.0,-3.0
376961,2014,6,AA,851.0,-9.0
376962,2014,6,AA,853.0,-7.0
376963,2014,6,AA,901.0,1.0
376964,2014,6,AA,858.0,-2.0
376965,2014,6,AA,858.0,-2.0
376966,2014,6,AA,854.0,-6.0
376967,2014,6,AA,851.0,-9.0
376968,2014,6,AA,850.0,-10.0
376969,2014,6,AA,902.0,2.0
376970,2014,6,AA,856.0,-4.0
376971,2014,6,AA,937.0,37.0
376972,2014,6,AA,859.0,-1.0
376973,2014,6,AA,921.0,21.0
376974,2014,6,AA,854.0,-6.0
376975,2014,6,AA,856.0,-4.0
376976,2014,6,AA,853.0,-7.0
376977,2014,6,AA,936.0,36.0
376978,2014,6,AA,853.0,-7.0
376979,2014,6,AA,852.0,-8.0
376980,2014,6,AA,855.0,-5.0
376981,2014,6,AA,856.0,-4.0
376982,2014,6,AA,856.0,-4.0
376983,2014,6,AA,906.0,6.0
376984,2014,6,AA,900.0,0.0
376985,2014,6,AA,854.0,-6.0
376986,2014,6,AA,917.0,17.0
376987,2014,6,AA,851.0,-9.0
376988,2014,6,AA,923.0,23.0
376989,2014,6,AA,850.0,-10.0
376990,2014,6,AA,901.0,1.0
377021,2014,6,AA,1220.0,-10.0
377022,2014,6,AA,1221.0,-9.0
377023,2014,6,AA,1225.0,-5.0
377024,2014,6,AA,1214.0,-16.0
377025,2014,6,AA,1225.0,-5.0
377026,2014,6,AA,1220.0,-10.0
377027,2014,6,AA,1224.0,-6.0
377028,2014,6,AA,1342.0,72.0
377029,2014,6,AA,1229.0,-1.0
377030,2014,6,AA,1223.0,-7.0
377031,2014,6,AA,1223.0,-7.0
377032,2014,6,AA,1226.0,-4.0
377033,2014,6,AA,1221.0,-9.0
377034,2014,6,AA,1226.0,-4.0
377035,2014,6,AA,1222.0,-8.0
377036,2014,6,AA,1221.0,-9.0
377037,2014,6,AA,1231.0,1.0
377038,2014,6,AA,1230.0,0.0
377039,2014,6,AA,1225.0,-5.0
377040,2014,6,AA,1220.0,-10.0
377041,2014,6,AA,1225.0,-5.0
377042,2014,6,AA,1224.0,-6.0
377043,2014,6,AA,1222.0,-8.0
377044,2014,6,AA,1222.0,-8.0
377045,2014,6,AA,1222.0,-8.0
377046,2014,6,AA,1224.0,-6.0
377047,2014,6,AA,1222.0,-8.0
377048,2014,6,AA,1228.0,-2.0
377049,2014,6,AA,1220.0,-10.0
377050,2014,6,AA,1224.0,-6.0
377201,2014,6,AA,718.0,18.0
377202,2014,6,AA,656.0,-4.0
377203,2014,6,AA,656.0,-4.0
377204,2014,6,AA,656.0,-4.0
377205,2014,6,AA,650.0,-10.0
377206,2014,6,AA,659.0,-1.0
377207,2014,6,AA,649.0,-11.0
377208,2014,6,AA,654.0,-6.0
377209,2014,6,AA,655.0,-5.0
377210,2014,6,AA,656.0,-4.0
377211,2014,6,AA,652.0,-8.0
377212,2014,6,AA,741.0,41.0
377213,2014,6,AA,649.0,-11.0
377214,2014,6,AA,655.0,-5.0
377215,2014,6,AA,648.0,-12.0
377216,2014,6,AA,657.0,-3.0
377217,2014,6,AA,655.0,-5.0
377218,2014,6,AA,653.0,-7.0
377219,2014,6,AA,700.0,0.0
377220,2014,6,AA,656.0,-4.0
377221,2014,6,AA,655.0,-5.0
377222,2014,6,AA,654.0,-6.0
377223,2014,6,AA,653.0,-7.0
377224,2014,6,AA,1119.0,259.0
377225,2014,6,AA,658.0,-2.0
377226,2014,6,AA,659.0,-1.0
377227,2014,6,AA,656.0,-4.0
377228,2014,6,AA,655.0,-5.0
377229,2014,6,AA,652.0,-8.0
377230,2014,6,AA,651.0,-9.0
377460,2014,6,AA,1024.0,-6.0
377461,2014,6,AA,1053.0,-7.0
377462,2014,6,AA,1053.0,-7.0
377463,2014,6,AA,1054.0,-6.0
377464,2014,6,AA,1051.0,-9.0
377465,2014,6,AA,1057.0,-3.0
377466,2014,6,AA,1103.0,3.0
377467,2014,6,AA,1126.0,26.0
377468,2014,6,AA,1056.0,-4.0
377469,2014,6,AA,1058.0,-2.0
377470,2014,6,AA,1055.0,-5.0
377471,2014,6,AA,1055.0,-5.0
377472,2014,6,AA,1056.0,-4.0
377473,2014,6,AA,1052.0,-8.0
377474,2014,6,AA,1057.0,-3.0
377475,2014,6,AA,1054.0,-6.0
377476,2014,6,AA,1054.0,-6.0
377477,2014,6,AA,1058.0,-2.0
377478,2014,6,AA,1055.0,-5.0
377479,2014,6,AA,1055.0,-5.0
377480,2014,6,AA,1051.0,-9.0
377481,2014,6,AA,1056.0,-4.0
377482,2014,6,AA,1051.0,-9.0
377483,2014,6,AA,1053.0,-7.0
377484,2014,6,AA,1051.0,-9.0
377485,2014,6,AA,1151.0,51.0
377486,2014,6,AA,1057.0,-3.0
377487,2014,6,AA,1102.0,2.0
377488,2014,6,AA,1052.0,-8.0
377489,2014,6,AA,1048.0,-12.0
377520,2014,6,AA,1841.0,-4.0
377521,2014,6,AA,1850.0,5.0
377522,2014,6,AA,2000.0,75.0
377523,2014,6,AA,1838.0,-7.0
377524,2014,6,AA,1839.0,-6.0
377525,2014,6,AA,1846.0,1.0
377526,2014,6,AA,1836.0,-9.0
377527,2014,6,AA,1848.0,3.0
377528,2014,6,AA,1940.0,55.0
377529,2014,6,AA,1840.0,-5.0
377530,2014,6,AA,1831.0,1.0
377531,2014,6,AA,1835.0,5.0
377532,2014,6,AA,1829.0,-1.0
377533,2014,6,AA,1831.0,1.0
377534,2014,6,AA,1835.0,5.0
377535,2014,6,AA,1829.0,-1.0
377536,2014,6,AA,1831.0,1.0
377537,2014,6,AA,1843.0,13.0
377538,2014,6,AA,1825.0,-5.0
377539,2014,6,AA,1828.0,-2.0
377540,2014,6,AA,1833.0,3.0
377541,2014,6,AA,1822.0,-8.0
377542,2014,6,AA,1952.0,82.0
377543,2014,6,AA,1948.0,78.0
377544,2014,6,AA,1908.0,38.0
377545,2014,6,AA,1826.0,-4.0
377546,2014,6,AA,1839.0,9.0
377547,2014,6,AA,1842.0,12.0
